doc_id,text,paper_name,created,favoriteCount,retweetCount,pol_id
kr_newspapers_twitter_0319,"美 ‘김정은 제거작전’ 전격 감행한다면, 시나리오는?",dongamedia,2017-07-29,1,5,right
kr_newspapers_twitter_0320,"‘고령화’ 맞물린 日부동산 붕괴…2017년 한국, 1992년의 일본과 닮았다?",dongamedia,2017-07-29,5,4,right
kr_newspapers_twitter_0321,"“北, 레드라인 임계치”…한미 전례없는 군사 압박",dongamedia,2017-07-29,5,23,right
kr_newspapers_twitter_0322,중국 외교부 “한국 사드 발사대 추가 배치 단호히 반대”,dongamedia,2017-07-29,1,21,right
kr_newspapers_twitter_0323,"靑 “文대통령, 한미 미사일 개정협상 즉각 개시 지시”",dongamedia,2017-07-29,0,5,right
kr_newspapers_twitter_0324,北 ‘화성-14형’ 2차 발사 영상·사진 공개…“완벽한 대성공”,dongamedia,2017-07-29,1,2,right
kr_newspapers_twitter_0325,"靑 “사드발사대, 임시배치 먼저 하고 환경평가 그대로 진행”",dongamedia,2017-07-29,2,18,right
kr_newspapers_twitter_0326,北김정은 “ICBM 기습발사 능력 과시…미본토 사정권 입증”,dongamedia,2017-07-29,0,3,right
kr_newspapers_twitter_0327,‘참여연대 보고서’에 신경 곤두선 檢…거론된 간부 상당수 옷벗어,dongamedia,2017-07-30,2,2,right
kr_newspapers_twitter_0328,김정은 보란듯…미사일 도발 이틀 만에 휴가 떠난 文 대통령,dongamedia,2017-07-30,0,3,right
kr_newspapers_twitter_0329,"靑 “文대통령, 발사 이틀 전 보고받아”…‘허 찔렸다’ 지적 일축",dongamedia,2017-07-30,2,21,right
kr_newspapers_twitter_0330,美 태평양공군사령관 “北에 신속하고도 치명적·압도적 힘 쓸 준비됐다”,dongamedia,2017-07-30,7,26,right
kr_newspapers_twitter_0331,"통상교섭본부장 김현종, 관세청장 김영문",dongamedia,2017-07-30,1,4,right
kr_newspapers_twitter_0332,"北미사일 도발에 한미, B-1B 2대 한반도 전개 ‘무력시위’",dongamedia,2017-07-30,2,7,right
kr_newspapers_twitter_0333,"ICBM 사실상 완성, 북한이 진정 노리는 것은?",dongamedia,2017-07-30,0,7,right
kr_newspapers_twitter_0334,"최순실 재산몰수 특별법 발의…한국당 1명, 바른정당 0명 이유는?",dongamedia,2017-07-30,1,5,right
kr_newspapers_twitter_0335,“넌 결국 죽게 될 거야” 10대들이 비웃는 동안 익사한 장애인 남성,dongamedia,2017-07-30,0,6,right
kr_newspapers_twitter_0336,‘삼성 뇌물’ 재판 끝 보인다…특검-삼성 치열한 법리싸움 예고,dongamedia,2017-07-30,1,2,right
kr_newspapers_twitter_0337,"한국당-바른정당 지지율, 갤럽과 리얼미터가 각기 다른 이유는",dongamedia,2017-07-31,0,5,right
kr_newspapers_twitter_0338,"‘대마초 흡연’ 빅뱅 탑, 의경신분 박탈된다…복무심사서 ‘부적합’",dongamedia,2017-07-31,0,16,right
kr_newspapers_twitter_0339,"文대통령, 이효성 방송통신위원장 임명…청문회 후 12일만",dongamedia,2017-07-31,4,20,right
kr_newspapers_twitter_0340,"KAI, 태국에 군사용 항공기 T-50 8대 추가 수출…2900억원 규모",dongamedia,2017-07-31,2,5,right
kr_newspapers_twitter_0341,송영무 국방부 장관 “文대통령에 사드 전면 배치 건의했다”,dongamedia,2017-07-31,0,3,right
kr_newspapers_twitter_0342,檢 “박지원·안철수·이용주 무혐의”…제보조작 수사 마무리,dongamedia,2017-07-31,1,13,right
kr_newspapers_twitter_0343,"靑 “文대통령, 北 미사일 관련 트럼프·아베와 통화 예정”",dongamedia,2017-07-31,0,3,right
kr_newspapers_twitter_0344,[백 투 더 동아/7월 30일]코드인사 시작은 이승만 때부터?,dongamedia,2017-07-31,0,6,right
kr_newspapers_twitter_0345,30초로 보는 2017년 7월 31일자 동아일보,dongamedia,2017-07-31,0,1,right
kr_newspapers_twitter_0346,"北, ‘화성-14형’ 2차 시험발사 성공 연회…김정은·리설주 부부 참석",dongamedia,2017-07-31,0,1,right
kr_newspapers_twitter_0347,美 시카고까지 ‘核타격권’…번지는 ‘8월 위기설’,dongamedia,2017-07-31,1,5,right
kr_newspapers_twitter_0348,"틸러슨 “美, 어느 시점선 北과 대화…정권 전복 원치 않아”",dongamedia,2017-08-01,2,12,right
kr_newspapers_twitter_0349,"나경원 “文대통령 외모, 내 스타일 아냐…안철수 내 취향” 손혜원 반응은?",dongamedia,2017-08-01,0,15,right
kr_newspapers_twitter_0350,"“법적 근거 없다” 한수원 노조, 공론화위 활동중지 가처분 신청",dongamedia,2017-08-01,3,14,right
kr_newspapers_twitter_0351,"美 압박에도 꿈쩍않는 中…G2 타협할까, 평행선 후 충돌?",dongamedia,2017-08-01,0,15,right
kr_newspapers_twitter_0352,"차기 경기도지사 대세는 누구? 13.7%로 2위 남경필 현 지사, 1위는?",dongamedia,2017-08-01,0,6,right
kr_newspapers_twitter_0353,CNN “北 이례적 잠수함 활동·29일 추가 사출시험 증거 포착”,dongamedia,2017-08-01,0,9,right
kr_newspapers_twitter_0354,[단독] 中 사드 레이더 자폭용 무인기는 어떤 무기?,dongamedia,2017-08-01,0,1,right
kr_newspapers_twitter_0355,"홍준표 “바른정당, 아무리 본처라 우겨도 첩은 첩일 뿐” 직격탄",dongamedia,2017-08-01,1,2,right
kr_newspapers_twitter_0356,"“넘버원이 아닌 온리원” 사드 장벽, 넘을 수 있다 최근 발표된 LG생활건강의 회사 실적이 놀랍다. 중국의 사드재제에도 불구하고 2분기 영업이익이 지난해 같은 기간과 비교해 3% 늘었다.",dongamedia,2017-08-01,5,3,right
kr_newspapers_twitter_0357,박주선 “안철수 정계은퇴? 국민의당 의원 전부 사퇴하라는 얘기”,dongamedia,2017-08-01,1,7,right
kr_newspapers_twitter_0358,[백 투 더 동아/7월 31일]준공 5개월 앞두고 무너진 신행주대교,dongamedia,2017-08-01,2,1,right
kr_newspapers_twitter_0359,동아일보 30초 뉴스 브리핑 (20170801),dongamedia,2017-08-01,1,0,right
kr_newspapers_twitter_0360,이용주 “제보 조작에 사과…文대통령 아들 취업특혜 의혹은 안 가셔”,dongamedia,2017-08-01,5,11,right
kr_newspapers_twitter_0361,‘바닥’ ‘소멸’…계속되는 추미애의 국민의당 격하 발언…왜?,dongamedia,2017-08-01,0,2,right
kr_newspapers_twitter_0362,이재용 “최태원과 독대 관련 통화?…본인 가족사면 모를까”,dongamedia,2017-08-02,2,10,right
kr_newspapers_twitter_0363,"이재용 “朴, 독대서 정유라 지원 얘기 안 했다”",dongamedia,2017-08-02,3,16,right
kr_newspapers_twitter_0364,北 핵·미사일 ‘레드라인’ 미국엔 있고 우리에겐 없는 이유,dongamedia,2017-08-02,5,13,right
kr_newspapers_twitter_0365,부동산·세법 손보기…본 궤도에 오른 ‘J-노믹스’,dongamedia,2017-08-02,0,7,right
kr_newspapers_twitter_0366,"브룩스 美 사령관 “한반도 사드배치, 北탄도미사일 요격 능력 있어”",dongamedia,2017-08-02,0,5,right
kr_newspapers_twitter_0367,이현재 한국당 정책위의장 사의표명…김광림 대행,dongamedia,2017-08-02,0,10,right
kr_newspapers_twitter_0368,아~ 옛날이여!,dongamedia,2017-08-02,0,4,right
kr_newspapers_twitter_0369,"美 공군, 오늘 자체 ICBM ‘미니트맨3’ 시험 발사로 北에 맞대응",dongamedia,2017-08-02,1,3,right
kr_newspapers_twitter_0370,“김정은 폭주 막을 카드” 물 위로 떠오른 핵잠수함,dongamedia,2017-08-02,2,2,right
kr_newspapers_twitter_0371,"美 상원의원 “트럼프, 北 핵미사일 개발 허용하느니 전쟁하겠다고”",dongamedia,2017-08-02,3,7,right
kr_newspapers_twitter_0372,노루처럼 깡충깡충?,dongamedia,2017-08-02,0,2,right
kr_newspapers_twitter_0373,‘농자천하지대본’이란 말이 있죠. 첨단화 사회로 가도 농업은 그 나라의 주춧돌이겠죠.최근 벤처 농부가 뜨고 있는 것에 동아일보는 주목했습니다 이와 함께 이제 로봇끼리 대화로까지 한다는 AI 단독 기사도 눈에…,dongamedia,2017-08-02,1,2,right
kr_newspapers_twitter_0374,[백 투 더 동아/8월1일] “40초만 버텨라”…양정모 해방 후 첫 올림픽 금메달,dongamedia,2017-08-02,2,2,right
kr_newspapers_twitter_0375,"朴 전 대통령, 이재용 재판 증인 불출석…‘건강상 이유’ 또 불응",dongamedia,2017-08-02,0,4,right
kr_newspapers_twitter_0376,당정 “강남4구·세종 투기지역 지정…분양권 전매 규제 강화”,dongamedia,2017-08-02,0,2,right
kr_newspapers_twitter_0377,‘슈퍼 301조’ 거론에 “얘기 좀 하자” 美 잡아끄는 中,dongamedia,2017-08-03,1,5,right
kr_newspapers_twitter_0378,"비행기, 어디까지 타봤니? 가장 긴~ 비행 노선 톱10",dongamedia,2017-08-03,1,15,right
kr_newspapers_twitter_0379,"박지원, 안철수 등판에 “후보등록일까지는 다시 생각할 기회”",dongamedia,2017-08-03,0,18,right
kr_newspapers_twitter_0380,"안철수, 대선 뒤 당권 도전까지…3개월간 무슨 일 있었나",dongamedia,2017-08-03,2,5,right
kr_newspapers_twitter_0381,[속보] 안철수 “당을 살려야 한다는 절박감 때문에”,dongamedia,2017-08-03,0,2,right
kr_newspapers_twitter_0382,정신병원서 전자발찌 끊고 도주한 50대 3일째 행방 묘연,dongamedia,2017-08-03,0,10,right
kr_newspapers_twitter_0383,[백 투 더 동아/8월3일]경제 부흥 원동력? IMF 부른 원흉?…8·3조치 발표,dongamedia,2017-08-03,1,2,right
kr_newspapers_twitter_0384,"안철수, 오후 3시 여의도 당사서 출마 기자회견",dongamedia,2017-08-03,0,8,right
kr_newspapers_twitter_0385,“불륜사실 남편에 알리겠다” 이별요구 내연녀 모텔에 감금·폭행 30대,dongamedia,2017-08-03,0,6,right
kr_newspapers_twitter_0386,동아일보 30초 뉴스 브리핑 (20170803),dongamedia,2017-08-03,1,8,right
kr_newspapers_twitter_0387,“대장·항문 전문병원이 사당역을 대표할 수 있나요? 그게 최선인가요”,dongamedia,2017-08-03,0,2,right
kr_newspapers_twitter_0388,"법정서 조목조목 반박한 이재용 부회장, 이틀 연속 증인석 선다",dongamedia,2017-08-03,0,4,right
kr_newspapers_twitter_0389,“술김에”…첨성대 올라가 기념사진 찍은 여대생 3명 입건,dongamedia,2017-08-04,0,4,right
kr_newspapers_twitter_0390,‘조윤선은 과연 무죄인가?’…“다른 피고인과 상이하게 적용”,dongamedia,2017-08-04,2,12,right
kr_newspapers_twitter_0391,“3명 이상 출산하면 月 5000원”…김정은 ‘다출산정책’ 北주민 반응은?,dongamedia,2017-08-04,0,6,right
kr_newspapers_twitter_0392,"文대통령, 휴가중 안중근함 찾아 장병 격려…“현직 대통령으로서 처음”",dongamedia,2017-08-04,0,6,right
kr_newspapers_twitter_0393,軍 “박찬주 대장 ‘갑질’ 의혹 상당부분 진실…형사입건해 검찰수사”,dongamedia,2017-08-04,0,4,right
kr_newspapers_twitter_0394,"동교동계, 탈당 대신 안철수 출당 시키기로…8일 최종결정",dongamedia,2017-08-04,3,52,right
kr_newspapers_twitter_0395,‘5·18은 북한군 폭동’ 전두환 회고록 출판·배포 금지,dongamedia,2017-08-04,9,35,right
kr_newspapers_twitter_0396,"어머니가 들고 있던 초록색 비닐우산을 내려 그의 몸을, 그의 정면을 가려 주었다.그는 반투명하게 보이는 초록색 비닐우산 너머로 자신의 아버지가 택시회사 사장에게 계속 뺨을 맞고 있는 걸 똑똑히 보고 말았다.",dongamedia,2017-08-04,0,5,right
kr_newspapers_twitter_0397,육군 “100여명 공관병 전수조사”…오후 박찬주 감사결과 발표,dongamedia,2017-08-04,0,4,right
kr_newspapers_twitter_0398,문재인 정부의 교육정책을 궁금해하는 이들은 두 단체를 주목할 필요가 있다. 하나는 전국교직원노동조합(전교조)이고 다른 하나는 사교육걱정없는세상(사걱세)이다.,dongamedia,2017-08-04,1,4,right
kr_newspapers_twitter_0399,동아일보 30초 뉴스 브리핑 (20170804),dongamedia,2017-08-04,0,0,right
kr_newspapers_twitter_0400,"“北, 中주재 영사들 최근 대거 소환…불안감 최고조”",dongamedia,2017-08-04,3,4,right
kr_newspapers_twitter_0401,트럼프 ‘트위터 폭탄’에 전 세계 조마조마…안보위협 우려 고조,dongamedia,2017-08-05,2,7,right
kr_newspapers_twitter_0402,"유엔 안보리, 대북제재 승인…“北 수출 3분의1 이상 봉쇄”",dongamedia,2017-08-05,2,3,right
kr_newspapers_twitter_0403,심상치 않은 北 김영남 이란 방문…핵·경제 협력 확대 가속화할 듯,dongamedia,2017-08-05,1,16,right
kr_newspapers_twitter_0404,"아세안, 북한에 분쟁 회피 의무 준수 촉구…회원국 퇴출에는 이견",dongamedia,2017-08-05,2,5,right
kr_newspapers_twitter_0405,특검 공소장 변경 왜?…朴 전 대통령-이재용 3차면담 ‘미스터리’,dongamedia,2017-08-05,1,8,right
kr_newspapers_twitter_0406,‘北 ICBM 도발’ 김정은의 속셈은 벼랑끝 베팅?,dongamedia,2017-08-05,0,1,right
kr_newspapers_twitter_0407,바른정당 “文 대통령 대북전단 살포 차단 지시 절망적”,dongamedia,2017-08-05,11,34,right
kr_newspapers_twitter_0408,"안철수, 당 대표 출마 강행기류…국민의당 내홍 격화 조짐",dongamedia,2017-08-05,0,7,right
kr_newspapers_twitter_0409,"“北 이르면 6개월 내에 수소폭탄 개발 완료, 워싱턴에 떨어진다면…”",dongamedia,2017-08-05,2,29,right
kr_newspapers_twitter_0410,‘30cm 퍼트 악몽’ 5년만에 극복한 김인경…생애 첫 메이저 우승,dongamedia,2017-08-06,0,10,right
kr_newspapers_twitter_0411,軍 수뇌부 인사 임박…파격인사로 ‘국방개혁 강공’ 예고,dongamedia,2017-08-06,4,12,right
kr_newspapers_twitter_0412,"왕이 “한국, 서둘러 사드배치…양국관계에 찬물”",dongamedia,2017-08-06,0,4,right
kr_newspapers_twitter_0413,"이낙연 총리, ‘페친’과 영화 ‘택시운전사’ 관람…“2017년 한국 돌아보길”",dongamedia,2017-08-06,0,10,right
kr_newspapers_twitter_0414,"北-中, 마닐라서 외교장관 회담 개최…안보리 결의 논의 주목",dongamedia,2017-08-06,1,7,right
kr_newspapers_twitter_0415,BBC “유엔 안보리서 가장 강력한 대북제재안 통과됐다”,dongamedia,2017-08-06,3,12,right
kr_newspapers_twitter_0416,“대북 군사적 조치 할 수도…이제 공은 北으로”,dongamedia,2017-08-06,2,8,right
kr_newspapers_twitter_0417,“휴가 따라갔더니 호텔방 육아독박” 할머니들의 한숨,dongamedia,2017-08-07,2,10,right
kr_newspapers_twitter_0418,머리 잘리고 가죽 벗겨진 채 버려진 북극곰 6마리 ‘참혹’…대체 누가?,dongamedia,2017-08-07,2,22,right
kr_newspapers_twitter_0419,역대 3번째로 더운 밤…더위는 언제 끝날까,dongamedia,2017-08-07,0,2,right
kr_newspapers_twitter_0420,"“이재용 부회장, 최후진술서 끝내 눈물… 가슴 치며 울먹”",dongamedia,2017-08-07,2,10,right
kr_newspapers_twitter_0421,이재용 징역 12년 구형…朴 前대통령의 1심 선고에 미칠 영향은?,dongamedia,2017-08-07,1,1,right
kr_newspapers_twitter_0422,"특검, ‘박근혜 뇌물혐의’ 이재용 부회장에 징역 12년 구형",dongamedia,2017-08-07,0,0,right
kr_newspapers_twitter_0423,文대통령 “北 더이상 도발 중단하고 대화의 길로 나와야”,dongamedia,2017-08-07,0,7,right
kr_newspapers_twitter_0424,"[백 투 더 동아/8월7일] 대전엑스포, 도우미 꿈돌이 그리고 강호동",dongamedia,2017-08-07,0,3,right
kr_newspapers_twitter_0425,"틸러슨 “北, 대화 원하면 미사일 시험 발사 멈춰야”",dongamedia,2017-08-07,1,7,right
kr_newspapers_twitter_0426,"文대통령, 56분간 트럼프와 통화…“한반도 엄중한 안보상황 논의”",dongamedia,2017-08-07,0,5,right
kr_newspapers_twitter_0427,中마저 싸늘… ‘외톨이’ 리용호,dongamedia,2017-08-07,0,0,right
kr_newspapers_twitter_0428,"경찰, 삼성일가 자택 관리사무소 압수수색",dongamedia,2017-08-07,1,2,right
kr_newspapers_twitter_0429,동아일보 30초 뉴스 브리핑 (20170807),dongamedia,2017-08-07,1,2,right
kr_newspapers_twitter_0430,"軍 검찰, ‘공관병 갑질’ 박찬주 대장 부인 소환 조사",dongamedia,2017-08-07,0,3,right
kr_newspapers_twitter_0431,새 수입차로 시속 234km 광란 질주…결말은 연쇄추돌 후 폐차,dongamedia,2017-08-08,1,9,right
kr_newspapers_twitter_0432,AFP “中 쓰촨성 규모 7.0 지진…100여명 사망·수천명 부상”,dongamedia,2017-08-08,4,3,right
kr_newspapers_twitter_0433,"검찰, 이재용 재판서 특검에 물병 던진 朴 전 대통령 지지자 수사",dongamedia,2017-08-08,4,13,right
kr_newspapers_twitter_0434,"文대통령, 헌법재판관 후보에 이유정 변호사 지명",dongamedia,2017-08-08,0,13,right
kr_newspapers_twitter_0435,"[백 투 더 동아/8월9일]여자 핸드볼, 1992년 구기 사상 첫 올림픽 2연패",dongamedia,2017-08-08,0,4,right
kr_newspapers_twitter_0436,김기덕 사건 공동대책위원회가 밝힌 여배우 A의 4년 행적,dongamedia,2017-08-08,3,2,right
kr_newspapers_twitter_0437,"文대통령 “복지 정책, 시혜적 관점에서 탈피…국가발전 요소로 이해해야”",dongamedia,2017-08-08,2,26,right
kr_newspapers_twitter_0438,文정부 첫 합참의장에 ‘공군’ 정경두…7개 대장급 대폭 인사,dongamedia,2017-08-08,1,1,right
kr_newspapers_twitter_0439,어쩌다 마주친 강경화-리용호 ‘어색한 3분’,dongamedia,2017-08-08,0,1,right
kr_newspapers_twitter_0440,문무일 검찰총장 “외부전문가로 구성된 수사심의위원회 도입”,dongamedia,2017-08-08,0,2,right
kr_newspapers_twitter_0441,문 대통령과 트럼프 대통령이 북한을 끝까지 압박하기로 의견을 모았습니다. 이에 북한은 한치도 물러서지 않을 뜻을 밝혀 냉전은 심화되는 분위기입니다. 대통령은 또 군 간부 갑질 문화를 뿌리뽑겠다고 했습니다.…,dongamedia,2017-08-08,1,2,right
kr_newspapers_twitter_0442,"‘공관병 갑질’ 박찬주 2작전사령관, 軍검찰 출석",dongamedia,2017-08-08,0,4,right
kr_newspapers_twitter_0443,"‘공관병 갑질’ 박찬주 부인, 군 검찰 조사서 “혼내고 잔소리는 했다”",dongamedia,2017-08-08,0,6,right
kr_newspapers_twitter_0444,"이유정, 대선전 與영입명단 포함 논란",dongamedia,2017-08-09,2,15,right
kr_newspapers_twitter_0445,文 “전쟁불가” 이틀만에…트럼프 ‘화염과 분노’ 왜?,dongamedia,2017-08-09,0,5,right
kr_newspapers_twitter_0446,"‘갤럭시노트7’ 소비자들, 삼성전자 상대 손해배상 소송 1심 패소",dongamedia,2017-08-09,1,9,right
kr_newspapers_twitter_0447,靑 “한반도 위기설 동의 안해…코리아패싱 상상 못해”,dongamedia,2017-08-09,1,12,right
kr_newspapers_twitter_0448,"8월 9일. 한국 마라톤 역사에서 절대 빼놓을 수 없는 날. 손기정 선생이 1936년 베를린 올림픽에서 금메달을 딴 것도, 황영조 선수가 1992년 바르셀로나 올림픽에서 금메달을 딴 것도 모두 8월 9일이다…",dongamedia,2017-08-09,1,11,right
kr_newspapers_twitter_0449,"軍검찰, 박찬주 대장 공관 등 압수수색…강제수사",dongamedia,2017-08-09,0,0,right
kr_newspapers_twitter_0450,文대통령 “환골탈태 수준 국방개혁 필요…軍인권 만전기해야”,dongamedia,2017-08-09,0,9,right
kr_newspapers_twitter_0451,“中 쓰촨성 유명 관광지서 규모 7.0 강진…최소 12 사망·175명 부상”,dongamedia,2017-08-09,0,4,right
kr_newspapers_twitter_0452,"검찰, KAI 거래업체 대표 사기혐의 등 구속영장",dongamedia,2017-08-09,1,1,right
kr_newspapers_twitter_0453,중국 쓰촨성 주자이거우 강진…최소 9명 사망·164명 부상,dongamedia,2017-08-09,0,1,right
kr_newspapers_twitter_0454,정부가 국방부 장관과 합참의장에서 육군을 뺐습니다.동아일보는 창군 이후 처음으로 육군이 배제된 배경을 톱기사로 다뤘습니다 검찰은 외부전문가들이 수사를 심의할 수 있도록 하겠다며 정치적 중립성을 강조했네요…,dongamedia,2017-08-09,1,1,right
kr_newspapers_twitter_0455,실업자수 96만3000명…7개월 만에 100만명 이하로 떨어져,dongamedia,2017-08-09,0,0,right
kr_newspapers_twitter_0456,인천 초등생 살해범이 시신 담긴 봉투 건네자…공범 “예쁘더라 잘했다”,dongamedia,2017-08-10,1,5,right
kr_newspapers_twitter_0457,"北, 그 많은 미사일 중 하필이면 ‘화성-12형’ 골랐을까",dongamedia,2017-08-10,0,0,right
kr_newspapers_twitter_0458,美·北 ‘말싸움’ 크게 걱정하지 않아도 되는 3가지 이유,dongamedia,2017-08-10,4,15,right
kr_newspapers_twitter_0459,"박기영, 끝내 울음 터트려…퇴진요구로 ‘아수라장’",dongamedia,2017-08-10,13,83,right
kr_newspapers_twitter_0460,"[백 투 더 동아/8월 10일]1961년 오늘, 대한민국 30분 빨라지다",dongamedia,2017-08-10,0,3,right
kr_newspapers_twitter_0461,"박기영 본부장 “황우석 사태, 입이 열개라도 할말 없다”…사퇴는 거부",dongamedia,2017-08-10,1,8,right
kr_newspapers_twitter_0462,[골프치지 않는 자의 골프 이야기] 2 골프로 보는 삼성과 현대의 기업문화,dongamedia,2017-08-10,0,6,right
kr_newspapers_twitter_0463,트럼프가 北 타격 결정하면?…미사일 발사까지 ‘단 5분’,dongamedia,2017-08-10,2,5,right
kr_newspapers_twitter_0464,文대통령 “노인연금 월 30만원 인상…법 개정 곧 착수”,dongamedia,2017-08-10,2,7,right
kr_newspapers_twitter_0465,"교육부, 2021학년도 수능개편안…절대평가 ‘4과목’ 또는 ‘전과목’으로",dongamedia,2017-08-10,0,2,right
kr_newspapers_twitter_0466,“文대통령 지지율 71.7%로 소폭 하락…北 미사일 발사 여진”,dongamedia,2017-08-10,0,2,right
kr_newspapers_twitter_0467,"文정부, 과거 용두사미로 끝난 국방개혁 반복하지 않으려면…",dongamedia,2017-08-10,1,0,right
kr_newspapers_twitter_0468,동아일보 30초 뉴스 브리핑 (20170810),dongamedia,2017-08-10,0,1,right
kr_newspapers_twitter_0469,"北 “화성-12호, 괌 주변 30~40km 해상 탄착 예상”",dongamedia,2017-08-10,0,4,right
kr_newspapers_twitter_0470,트럼프 “北 어리석게 행동하면 군사 해결방법 가동”,dongamedia,2017-08-11,1,16,right
kr_newspapers_twitter_0471,"경찰 측, 최준희 양이 외할머니 친권박탈 요구? “면담내용 공개 논의中”",dongamedia,2017-08-11,0,14,right
kr_newspapers_twitter_0472,文정부 첫 주미대사로 이태식 前 대사 부상…盧·MB 정부 주미대사 출신,dongamedia,2017-08-11,1,8,right
kr_newspapers_twitter_0473,"“北, 2021년에 핵무기 60개 보유 가능” 올브라이트 ISIS 소장",dongamedia,2017-08-11,0,4,right
kr_newspapers_twitter_0474,이효성 “임기 보장된 공영방송 사장이이라도 공적 책임 물을수도”,dongamedia,2017-08-11,2,5,right
kr_newspapers_twitter_0475,"정의용 안보실장-맥마스터 통화…“北도발, 긴밀·투명히 공조”",dongamedia,2017-08-11,0,0,right
kr_newspapers_twitter_0476,"檢, ‘전두환 회고록’ 인세에 압류·추심 명령 신청",dongamedia,2017-08-11,0,2,right
kr_newspapers_twitter_0477,북한이 미국령인 괌에 미사일 발사를 예고하자 미국이 정면대응을 밝히면서 정세가 급속히 냉각되고 있습니다. 2021년도 대학수학능력시험은 최소 4과목을 절대평가하기로 했습니다. 나라 안팎이 어수선한 상황.…,dongamedia,2017-08-11,0,0,right
kr_newspapers_twitter_0478,"합참 “북한 주민 1명, 오늘 새벽 서해 교동도로 귀순”",dongamedia,2017-08-11,1,6,right
kr_newspapers_twitter_0479,[황진미의 TV톡톡] 이게 학교냐,hanitweet,2017-07-21,22,73,left
kr_newspapers_twitter_0480,"[이인우의 서울 백년가게] “브랜드 빵이 사먹는 밥이라면, 우리 가게 빵은 집밥” 동부고려제과 since1974 ‘미래유산’ 지정된 동네 빵집",hanitweet,2017-07-21,16,18,left
kr_newspapers_twitter_0481,[정훈이 만화] 리얼 뭐? 해리성 정체감 장애라고?,hanitweet,2017-07-21,5,10,left
kr_newspapers_twitter_0482,미니스커트가 죄냐고요? 그곳이 사우디라면 [토요판] 친절한 기자들,hanitweet,2017-07-21,3,13,left
kr_newspapers_twitter_0483,"국내 첫 ‘팔 이식’ 손진욱씨, 프로야구 시구",hanitweet,2017-07-21,8,7,left
kr_newspapers_twitter_0484,‘종부세’ 그리고 ‘담뱃세’…‘민심 역풍’ 이번엔 다를까,hanitweet,2017-07-21,13,5,left
kr_newspapers_twitter_0485,"특검, 청와대 캐비닛 문건 ‘이재용 재판’ 증거로 제출",hanitweet,2017-07-21,14,19,left
kr_newspapers_twitter_0486,[토요판] 이진순의 열림/ 고 이한빛 피디 아버지 이용관씨 아들은 벌레를 밟고 벌레가 되기를 거부했다,hanitweet,2017-07-21,25,23,left
kr_newspapers_twitter_0487,“한상균 위원장 다루지 마라”니…‘피디수첩’ 제작거부,hanitweet,2017-07-21,13,32,left
kr_newspapers_twitter_0488,"윤후덕, 여기자들과 대화하는 의원에게 “싱글이라면서 왜 ‘따블’이야”",hanitweet,2017-07-21,11,46,left
kr_newspapers_twitter_0489,"바른정당-더불어민주당, 추경안 전격 합의",hanitweet,2017-07-21,53,48,left
kr_newspapers_twitter_0490,"[인터뷰 차수련 전 보건의료노조 위원장] ‘박근혜 감옥살이 꿀팁 전수’ 차수련, 27년만에 간호사로 돌아오다",hanitweet,2017-07-21,34,63,left
kr_newspapers_twitter_0491,"국회 의원 아들 현직 판사, 지하철에서 몰래 동영상 촬영",hanitweet,2017-07-21,6,44,left
kr_newspapers_twitter_0492,세실의 아들 ‘산다’까지…사자의 비극은 언제 끝나나,hanitweet,2017-07-21,8,9,left
kr_newspapers_twitter_0493,"민주당·국민의당, 자유한국당 빼고 오늘밤 추경안 처리 시도",hanitweet,2017-07-21,13,25,left
kr_newspapers_twitter_0494,"[특파원 칼럼] 겁쟁이 중국 류샤오보에 대해 전면적으로 진행돼온 통제는 불필요해 보이는 면이 있다. 예컨대 그는 냉전 이후 미국의 모든 전쟁이 ‘도덕적으로’ 옳았다면서, 조지 부시의 이라크 침공도 찬양했다.…",hanitweet,2017-07-21,10,14,left
kr_newspapers_twitter_0495,서울에서 빛이 가장 아름다운 건물은 어디?,hanitweet,2017-07-21,8,4,left
kr_newspapers_twitter_0496,동물농장 다녀온 남매 대장균 감염…동생 사망·오빠 중태,hanitweet,2017-07-21,9,21,left
kr_newspapers_twitter_0497,[영상] 연예인들이 ‘하얀 가루’ 뒤집어 쓴 사연은? ✔ 관련 기사 :,hanitweet,2017-07-21,98,156,left
kr_newspapers_twitter_0498,[영상] 국정원 댓글 사건과 마티즈 죽음의 전말 ✔ 관련 기사 :,hanitweet,2017-07-21,18,26,left
kr_newspapers_twitter_0499,[카드뉴스] 은밀하게 완벽하게…열린 사회와 열린 경호 ✔ 카드뉴스를 모두 보시려면 :,hanitweet,2017-07-21,11,6,left
kr_newspapers_twitter_0500,"아기 물고기와 인사하는 쪽빛 바다, 스노클 물고 ‘풍덩’",hanitweet,2017-07-21,8,2,left
kr_newspapers_twitter_0501,[한국갤럽 7월3주 여론조사] 문재인 대통령 긍정평가 74% 최저임금 인상 ‘적정하다’ 55%,hanitweet,2017-07-21,13,27,left
kr_newspapers_twitter_0502,"자유한국당, 물난리 외유 충북도의원 제명",hanitweet,2017-07-21,12,12,left
kr_newspapers_twitter_0503,[영상] ‘국정원 댓글 사건’ 처벌받지 않은 자들 ✔ 관련 기사 :,hanitweet,2017-07-21,20,36,left
kr_newspapers_twitter_0504,"내 일상 망치러 온 구원자, 워너원!",hanitweet,2017-07-21,4,9,left
